Transaction_ID,Amount,Distance_from_Home,Device_Type,IP_Risk_Score,Is_Night_Transaction,Is_Fraud
659,29.9,0.0123,0,0.09,0,0
660,103.95,0.0123,2,0.61,0,0
661,187.61,0.0123,0,0.2,0,0
662,68.66,4.8088,0,0.06,0,0
663,153.6,4.8088,2,0.65,0,0
664,51.5,0.0123,0,0.71,1,0
665,95.66,0.0123,2,0.79,0,0
666,590.51,0.0123,0,0.15,0,0
667,1046.44,0.0123,1,0.91,0,1
668,12.28,0.0123,0,0.46,1,0
669,724.77,0.0123,2,0.66,0,1
670,14.01,0.0123,2,0.97,0,0
671,12.53,0.0123,1,0.04,0,0
672,13.38,0.0123,0,0.07,0,0
673,39.54,0.0123,0,0.8,0,0
674,29.68,0.0123,0,0.54,0,0
675,413.07,0.0123,0,0.24,0,0
676,49.32,0.0123,0,0.98,1,1
677,72.49,0.0123,1,0.85,0,0
678,49.16,0.0123,0,0.9,0,0
679,1115.09,0.0123,2,0.05,0,0
680,30.48,0.0123,2,0.56,0,0
681,14.2,0.0123,2,0.32,1,0
682,16.71,0.0123,1,0.15,0,0
683,14.8,0.0123,2,0.7,0,0
684,40.16,4.8088,2,0.45,0,0
685,328.63,4.8088,0,0.03,0,0
686,42.24,0.0123,2,0.69,0,0
687,1001.24,4.8088,1,0.03,0,1
688,47.1,0.0123,0,0.91,1,1
689,797.43,0.0123,2,0.32,0,0
690,531.63,0.0123,0,0.79,0,0
691,42.36,0.0123,0,0.72,0,0
692,34.46,0.0123,0,0.12,1,0
693,20.05,0.0123,0,0.44,0,0
694,34.94,0.0123,2,0.23,0,0
695,58.91,0.0123,0,0.3,1,0
696,43.88,0.0123,2,0.41,0,0
697,80.51,0.0123,0,0.67,0,0
698,15.81,0.0123,1,0.59,0,0
699,74.48,4.8088,2,0.17,0,0
700,482.27,0.0123,2,0.59,0,0
701,1619.33,0.0123,0,0.7,0,1
702,426.76,0.0123,0,0.56,0,0
703,62.48,0.0123,2,0.53,0,0
704,12.2,0.0123,2,0.97,0,0
705,258.77,0.0123,0,0.31,0,0
706,42.52,0.0123,0,0.87,0,0
707,17.35,0.0123,0,0.25,0,0
708,52.83,0.0123,2,0.32,0,0
709,47.6,0.0123,2,0.76,0,0
710,47.69,0.0123,2,0.5,0,0
711,714.67,0.0123,0,0.11,1,1
712,36.23,0.0123,2,0.11,0,0
713,23.9,0.0123,2,0.12,0,0
714,26.72,0.0123,0,0.26,0,0
715,4390.7,0.0123,2,0.53,1,1
716,44.8,0.0123,2,0.61,1,0
717,20.14,4.8088,0,0.39,0,0
718,190.31,0.0123,2,0.24,0,0
719,93.15,0.0123,1,0.95,0,0
720,19.04,0.0123,1,0.15,1,0
721,262.03,0.0123,1,0.85,0,0
722,39.08,0.0123,1,0.42,0,0
723,32.78,0.0123,2,0.92,0,0
724,673.32,0.0123,0,0.35,1,1
725,222.41,0.0123,2,0.19,0,0
726,49.9,0.0123,1,0.85,1,1
727,26.57,0.0123,2,0.19,0,0
728,24.27,0.0123,0,0.05,1,0
729,33.6,0.0123,2,0.37,0,0
730,23.39,0.0123,2,0.14,0,0
731,39.15,0.0123,2,0.5,0,0
732,669.97,0.0123,0,0.39,0,0
733,17.52,0.0123,2,0.8,0,0
734,14.48,0.0123,0,0.78,0,0
735,830.27,0.0123,0,0.85,0,1
736,6.52,0.0123,0,0.03,0,0
737,28.72,0.0123,2,0.23,0,0
738,28.18,0.0123,2,0.34,1,0
739,28.69,0.0123,0,0.45,1,0
740,1358.96,0.0123,0,0.5,1,1
741,62.01,0.0123,0,0.73,0,0
742,98.08,0.0123,1,0.46,1,0
743,43.71,0.0123,0,0.8,0,0
744,84.77,0.0123,2,0.81,0,0
745,45.4,0.0123,2,0.43,0,0
746,2551.07,0.0123,1,0.59,1,1
747,22.55,0.0123,0,0.34,0,0
748,554.65,0.0123,0,0.01,0,0
749,36.39,0.0123,0,0.99,0,0
750,394.4,0.0123,0,0.69,1,0
751,1104.0,0.0123,0,0.23,0,0
752,57.09,0.0123,0,0.82,1,1
753,17.17,0.0123,2,0.88,1,1
754,35.04,0.0123,0,0.37,0,0
755,21.74,0.0123,0,0.91,1,1
756,29.55,0.0123,0,0.98,0,0
757,14.27,0.0123,2,0.95,1,1
758,54.13,0.0123,2,0.09,0,0
759,15.91,0.0123,0,0.49,0,0
760,280.26,0.0123,1,0.33,0,0
761,58.13,0.0123,0,0.92,0,0
762,8.45,0.0123,0,0.49,1,0
763,35.52,0.0123,2,0.01,0,0
764,23.01,4.8088,2,0.27,0,0
765,36.86,0.0123,2,0.57,0,0
766,65.8,0.0123,2,0.42,0,0
767,23.75,4.8088,2,0.63,0,0
768,40.27,0.0123,1,0.13,0,0
769,17.42,0.0123,0,0.15,0,0
770,21.93,0.0123,2,0.93,0,0
771,24.29,0.0123,2,0.78,0,0
772,34.72,0.0123,0,0.07,0,0
773,497.67,0.0123,0,0.9,0,0
774,40.46,0.0123,0,0.3,0,0
775,120.64,0.0123,2,0.42,0,0
776,21.28,0.0123,2,0.88,0,0
777,8.12,0.0123,1,0.9,1,1
778,28.38,4.8088,0,0.94,0,1
779,83.08,0.0123,0,0.48,0,0
780,25.86,0.0123,1,0.29,0,0
781,24.19,0.0123,2,0.75,0,0
782,80.34,0.0123,2,0.58,0,0
783,12.58,0.0123,2,0.7,0,0
784,60.16,0.0123,2,0.61,0,0
785,19.67,0.0123,0,0.33,0,0
786,2215.56,0.0123,0,0.56,0,1
787,452.58,0.0123,0,0.44,0,0
788,3848.94,0.0123,2,0.77,0,1
789,40.05,0.0123,2,0.21,0,0
790,22.9,0.0123,0,0.4,0,0
791,25.12,0.0123,0,0.19,0,0
792,4913.71,0.0123,2,0.92,1,1
793,46.4,0.0123,0,0.92,1,1
794,28.5,0.0123,0,0.95,0,0
795,59.23,4.8088,2,0.05,0,0
796,76.25,0.0123,0,0.61,0,0
797,20.49,0.0123,2,0.08,1,0
798,56.23,0.0123,0,0.02,0,0
799,32.48,0.0123,2,0.68,0,0
800,18.7,0.0123,0,0.03,0,0
801,29.68,0.0123,0,0.58,0,0
802,47.6,0.0123,0,0.79,1,0
803,77.13,0.0123,2,0.59,0,0
804,22.86,0.0123,2,0.01,0,0
805,14.6,0.0123,0,0.61,0,0
806,40.54,0.0123,0,0.22,0,0
807,361.63,0.0123,1,0.77,1,0
808,17.73,4.8088,0,0.55,0,0
809,76.9,0.0123,2,0.99,0,0
810,1871.71,0.0123,1,0.55,0,1
811,1316.87,0.0123,2,0.14,0,1
812,113.86,0.0123,0,0.59,0,0
813,16.93,0.0123,0,0.66,0,0
814,53.82,0.0123,2,0.48,0,0
815,492.52,0.0123,0,0.34,1,0
816,49.87,0.0123,0,0.91,0,0
817,79.49,0.0123,0,0.87,0,0
818,90.18,0.0123,0,0.63,0,0
819,49.56,0.0123,2,0.95,0,0
820,48.64,0.0123,0,0.16,0,0
821,44.3,0.0123,0,0.36,1,0
822,51.1,0.0123,0,0.33,0,0
823,81.25,0.0123,0,0.27,0,0
824,88.08,0.0123,1,0.63,0,0
825,15.39,0.0123,2,0.48,0,0
826,64.15,0.0123,1,0.1,0,0
827,29.8,0.0123,2,0.49,0,0
828,11.32,0.0123,2,0.03,1,0
829,33.9,0.0123,2,0.12,0,0
830,28.75,0.0123,2,0.11,0,0
831,35.87,0.0123,2,0.73,0,0
832,57.06,0.0123,2,0.68,0,0
833,57.2,0.0123,2,0.84,0,0
834,28.85,0.0123,2,0.26,1,0
835,1050.23,0.0123,0,0.54,0,0
836,272.36,0.0123,0,1.0,0,0
837,30.07,0.0123,2,0.93,0,0
838,10.24,0.0123,0,0.56,0,0
839,45.21,0.0123,2,0.95,0,0
840,1286.71,0.0123,0,0.06,0,0
841,24.5,0.0123,2,0.58,0,0
842,32.1,0.0123,1,0.65,0,0
843,34.48,0.0123,0,0.57,0,0
844,54.93,0.0123,2,0.39,0,0
845,24.57,0.0123,1,0.18,0,0
846,20.99,0.0123,2,0.9,0,0
847,73.72,0.0123,0,0.33,1,0
848,16.52,0.0123,0,0.76,0,0
849,28.13,0.0123,2,0.48,0,0
850,12.26,0.0123,2,0.36,1,0
851,37.95,0.0123,2,0.48,0,0
852,241.67,0.0123,0,0.25,0,0
853,665.45,4.8088,0,0.5,0,1
854,18.82,0.0123,2,0.96,0,0
855,55.7,0.0123,0,0.33,0,0
856,55.44,0.0123,2,0.63,0,0
857,73.76,0.0123,0,0.38,0,0
858,13.75,0.0123,0,0.21,1,0
859,79.82,4.8088,2,0.41,0,0
860,24.16,0.0123,2,0.4,0,0
861,2162.78,0.0123,2,0.11,0,1
862,29.13,0.0123,1,0.44,0,0
863,11.15,0.0123,0,0.44,0,0
864,20.46,0.0123,2,0.15,0,0
865,1937.05,0.0123,1,0.68,0,1
866,19.81,0.0123,2,0.9,0,0
867,87.18,4.8088,1,0.49,0,0
868,81.24,0.0123,2,0.13,0,0
869,261.55,0.0123,1,0.25,0,0
870,27.06,0.0123,2,0.2,0,0
871,114.1,4.8088,0,0.67,1,1
872,23.3,0.0123,0,0.14,0,0
873,100.41,4.8088,2,0.34,1,1
874,13.09,0.0123,2,0.92,0,0
875,674.43,0.0123,2,0.74,0,0
876,15.41,0.0123,0,0.5,0,0
877,65.19,0.0123,2,0.45,0,0
878,91.63,0.0123,0,0.43,0,0
879,1070.26,0.0123,0,0.41,0,1
880,55.12,0.0123,0,0.5,0,0
881,12.68,0.0123,1,0.0,0,0
882,133.38,0.0123,0,0.11,0,0
883,100.78,0.0123,0,0.31,0,0
884,30.88,0.0123,0,0.78,0,0
885,32.1,0.0123,0,0.89,0,0
886,109.03,0.0123,2,0.44,1,0
887,40.38,0.0123,0,0.15,0,0
888,49.63,0.0123,0,0.54,0,0
889,39.83,0.0123,2,0.16,0,0
890,7.91,0.0123,1,0.22,0,0
891,82.86,0.0123,0,0.92,0,0
892,22.48,0.0123,0,0.98,1,1
893,21.73,0.0123,0,0.56,0,0
894,31.57,0.0123,0,0.0,0,0
895,423.28,0.0123,0,0.96,0,0
896,31.48,0.0123,2,0.93,0,0
897,12.13,0.0123,2,0.94,0,0
898,56.65,0.0123,2,0.29,1,0
899,38.38,0.0123,0,0.41,0,0
900,37.73,0.0123,2,0.15,0,0
901,32.56,0.0123,2,0.76,1,0
902,17.97,0.0123,2,0.41,0,0
903,10.19,4.8088,0,0.74,0,0
904,1993.12,0.0123,0,0.62,0,1
905,50.78,0.0123,2,0.08,0,0
906,32.8,0.0123,0,0.94,0,0
907,101.79,0.0123,2,0.3,1,0
908,274.5,0.0123,0,0.21,0,0
909,59.48,0.0123,0,0.31,0,0
910,40.49,0.0123,2,0.75,0,0
911,514.77,0.0123,0,0.78,0,0
912,34.33,0.0123,0,0.48,0,0
913,31.93,0.0123,1,0.42,0,0
914,17.08,0.0123,2,0.18,1,0
915,92.86,0.0123,2,0.74,0,0
916,22.1,0.0123,2,0.94,0,0
917,14.88,0.0123,0,0.08,0,0
918,937.86,0.0123,2,0.45,0,1
919,20.37,0.0123,1,0.89,0,0
920,804.24,0.0123,2,0.48,0,0
921,29.11,0.0123,0,0.1,0,0
922,33.24,0.0123,2,0.55,1,0
923,47.34,0.0123,0,0.51,0,0
924,114.2,0.0123,2,0.1,0,0
925,13.95,0.0123,2,0.86,0,0
926,38.85,0.0123,1,0.53,0,0
927,53.95,0.0123,0,0.29,0,0
928,197.76,0.0123,0,0.42,0,0
929,49.86,0.0123,0,0.21,0,0
930,12.1,0.0123,2,0.11,0,0
931,21.11,0.0123,2,0.48,1,0
932,947.43,0.0123,2,0.38,0,1
933,94.17,0.0123,0,0.79,0,0
934,54.12,0.0123,0,0.26,0,0
935,580.26,0.0123,2,0.38,0,0
936,25.3,0.0123,2,0.74,0,0
937,2017.44,0.0123,2,0.87,0,1
938,13.85,0.0123,2,0.24,0,0
939,42.87,0.0123,0,0.26,0,0
940,505.75,0.0123,0,0.5,0,0
941,447.24,0.0123,2,0.41,0,0
942,17.77,0.0123,0,0.4,0,0
943,46.16,0.0123,2,0.51,0,0
944,50.44,0.0123,0,0.09,0,0
945,9.71,0.0123,0,0.46,0,0
946,44.26,0.0123,2,0.52,0,0
947,18.04,0.0123,2,0.29,0,0
948,21.14,0.0123,0,0.75,0,0
949,8.64,0.0123,2,0.68,0,0
950,9.01,4.8088,0,0.22,0,0
951,63.18,0.0123,1,0.05,0,0
952,1093.24,0.0123,2,0.57,0,0
953,71.13,0.0123,0,0.93,0,0
954,293.83,0.0123,2,0.21,0,0
955,7.67,0.0123,0,0.04,0,0
956,29.86,0.0123,0,0.65,0,0
957,33.27,0.0123,2,0.67,0,0
958,31.46,0.0123,0,0.36,0,0
959,17.09,0.0123,0,0.64,0,0
960,60.05,4.8088,0,0.13,0,0
961,21.86,0.0123,0,0.87,0,0
962,76.84,0.0123,0,0.23,0,0
963,34.66,4.8088,1,0.7,0,0
964,48.88,0.0123,0,0.59,0,0
965,5.55,0.0123,0,0.36,0,0
966,15.8,0.0123,2,0.27,1,0
967,52.34,4.8088,0,0.31,0,0
968,478.93,0.0123,0,0.63,1,1
969,37.53,0.0123,2,0.93,0,0
970,19.01,0.0123,2,0.59,0,0
971,13.97,0.0123,0,1.0,0,0
972,57.33,0.0123,0,0.04,0,0
973,67.32,0.0123,0,0.43,1,0
974,21.86,0.0123,0,1.0,0,0
975,41.84,0.0123,2,0.65,0,0
976,29.89,0.0123,0,0.75,0,0
977,58.78,0.0123,2,0.13,0,0
978,98.93,0.0123,2,0.02,0,0
979,891.08,0.0123,0,0.3,0,0
980,34.65,0.0123,1,0.7,0,0
981,77.18,0.0123,0,0.5,0,0
982,96.38,0.0123,1,0.07,0,0
983,23.37,0.0123,0,1.0,0,0
984,9.74,0.0123,2,0.53,1,0
985,19.77,0.0123,0,0.05,0,0
986,83.84,0.0123,0,0.27,0,0
987,266.93,0.0123,0,0.02,0,0
988,11.91,0.0123,2,0.61,0,0
989,58.03,0.0123,2,0.76,0,0
990,2469.06,0.0123,0,0.34,0,1
991,50.09,0.0123,1,0.08,1,0
992,32.1,4.8088,2,0.41,1,1
993,452.28,0.0123,0,0.52,0,0
994,34.07,0.0123,0,0.86,0,0
995,104.63,0.0123,0,0.11,0,0
996,23.77,4.8088,2,0.32,0,0
997,34.89,0.0123,1,0.51,0,0
998,34.78,0.0123,2,0.02,0,0
999,52.1,0.0123,2,0.79,0,0
1000,31.61,0.0123,2,0.86,0,0
1001,16.53,0.0123,2,0.98,0,0
1002,33.01,0.0123,2,0.47,0,0
1003,4106.24,0.0123,2,0.5,0,1
1004,32.71,0.0123,1,0.57,0,0
1005,45.67,0.0123,0,0.77,0,0
1006,6.94,0.0123,0,0.9,0,0
1007,64.4,0.0123,2,0.79,0,0
1008,38.93,0.0123,0,0.14,0,0
1009,10.63,0.0123,2,0.85,0,0
1010,1823.54,0.0123,2,0.13,0,1
1011,21.6,0.0123,1,0.93,0,0
1012,641.01,0.0123,0,0.61,1,1
1013,12.27,0.0123,2,0.87,0,0
1014,15.88,0.0123,2,0.73,0,0
1015,32.88,0.0123,2,0.29,0,0
1016,44.95,0.0123,2,0.69,0,0
1017,2092.45,0.0123,2,0.98,0,1
1018,22.99,0.0123,1,0.56,0,0
1019,32.24,0.0123,1,0.29,0,0
1020,1017.22,0.0123,2,0.28,0,1
1021,22.67,0.0123,2,0.09,0,0
1022,452.03,0.0123,0,0.61,1,0
1023,65.89,0.0123,2,0.47,0,0
1024,41.76,4.8088,1,0.13,0,0
1025,274.08,0.0123,0,0.4,0,0
1026,22.94,0.0123,0,0.55,0,0
1027,19.95,4.8088,0,0.2,0,0
1028,59.18,0.0123,2,0.52,0,0
1029,18.56,0.0123,1,0.61,0,0
1030,30.94,0.0123,2,0.43,1,0
1031,53.79,0.0123,0,0.24,0,0
1032,33.44,0.0123,1,0.02,0,0
1033,60.14,0.0123,0,0.1,0,0
1034,94.42,0.0123,0,0.12,0,0
1035,46.88,0.0123,1,0.22,1,0
1036,63.34,0.0123,2,0.5,0,0
1037,61.14,0.0123,0,0.28,1,0
1038,32.23,0.0123,2,0.98,1,1
1039,25.08,0.0123,0,0.23,0,0
1040,177.25,0.0123,2,0.04,0,0
1041,34.37,0.0123,0,0.98,0,0
1042,11.88,0.0123,0,0.47,0,0
1043,70.19,0.0123,0,0.43,0,0
1044,52.63,0.0123,2,0.03,0,0
1045,277.54,0.0123,0,0.3,0,0
1046,12.69,0.0123,2,0.23,0,0
1047,251.91,0.0123,1,0.37,0,0
1048,25.47,0.0123,1,0.22,0,0
1049,38.84,0.0123,2,0.49,0,0
1050,7.43,0.0123,2,0.3,0,0
1051,38.34,0.0123,2,0.45,0,0
1052,75.37,0.0123,0,0.56,1,0
1053,37.69,0.0123,2,0.56,1,0
1054,52.0,0.0123,1,0.55,0,0
1055,2774.64,0.0123,0,0.15,0,1
1056,29.16,0.0123,0,0.31,1,0
1057,14.67,0.0123,2,0.75,0,0
1058,17.11,0.0123,0,0.34,0,0
1059,78.1,0.0123,2,0.58,1,0
1060,376.0,4.8088,1,0.35,0,1
1061,27.94,0.0123,2,0.41,1,0
1062,43.9,4.8088,0,0.92,0,1
1063,37.69,0.0123,2,0.24,0,0
1064,284.94,0.0123,2,0.76,0,0
1065,35.75,0.0123,2,0.72,0,0
1066,1055.25,0.0123,2,0.83,0,1
1067,96.4,0.0123,2,0.23,0,0
1068,22.08,0.0123,0,0.93,1,1
1069,29.61,0.0123,0,0.21,0,0
1070,14.0,0.0123,1,0.34,0,0
1071,30.21,0.0123,2,0.55,0,0
1072,9.92,0.0123,0,0.81,0,0
1073,48.97,0.0123,1,0.5,0,0
1074,43.87,0.0123,0,0.81,1,1
1075,29.07,0.0123,2,0.83,0,0
1076,87.78,0.0123,2,0.52,0,0
1077,596.07,0.0123,2,0.76,0,0
1078,33.63,0.0123,0,0.17,0,0
1079,45.26,0.0123,2,0.85,0,0
1080,534.16,0.0123,2,0.64,0,0
1081,32.97,0.0123,0,0.28,0,0
1082,39.07,0.0123,2,0.25,0,0
1083,3224.33,0.0123,0,0.86,0,1
1084,12.54,0.0123,0,0.56,0,0
1085,146.92,0.0123,2,0.95,0,0
1086,684.76,0.0123,0,0.7,0,0
1087,27.45,0.0123,2,0.46,0,0
1088,19.4,0.0123,2,0.64,0,0
1089,25.97,0.0123,0,0.15,0,0
1090,35.79,0.0123,0,0.2,0,0
1091,1490.39,0.0123,2,0.44,0,0
1092,8.81,0.0123,0,0.44,0,0
1093,22.12,0.0123,2,0.45,0,0
1094,34.76,0.0123,2,0.27,1,0
1095,58.89,0.0123,0,0.93,0,0
1096,14.35,4.8088,2,0.95,1,1
1097,44.44,4.8088,2,0.79,1,1
1098,52.6,0.0123,2,0.98,0,0
1099,29.87,0.0123,0,0.35,0,0
1100,26.7,0.0123,0,0.15,0,0
1101,12.33,0.0123,2,0.44,0,0
1102,140.04,0.0123,2,0.32,0,0
1103,6.37,0.0123,1,0.2,0,0
1104,68.2,4.8088,2,0.5,1,1
1105,15.42,0.0123,0,0.06,1,0
1106,85.23,0.0123,1,0.71,1,0
1107,84.54,0.0123,0,0.17,0,0
1108,48.35,0.0123,0,0.2,1,0
1109,22.57,0.0123,2,0.86,0,0
1110,11.72,0.0123,2,0.32,1,0
1111,19.81,0.0123,0,0.48,1,0
1112,331.65,0.0123,2,0.67,0,0
1113,8.58,0.0123,0,0.09,1,0
1114,95.63,0.0123,2,0.96,0,0
1115,50.41,0.0123,0,0.25,0,0
1116,38.19,4.8088,2,0.37,0,0
1117,59.14,0.0123,0,0.8,0,0
1118,25.3,0.0123,2,0.67,0,0
1119,193.97,0.0123,2,0.33,0,0
1120,17.65,0.0123,2,0.59,1,0
1121,35.02,0.0123,0,0.46,0,0
1122,17.9,0.0123,0,0.45,1,0
1123,37.1,0.0123,2,0.01,0,0
1124,19.3,0.0123,1,0.39,1,0
1125,51.35,0.0123,2,0.24,0,0
1126,127.23,0.0123,2,0.95,0,0
1127,72.23,0.0123,1,0.89,0,0
1128,50.92,0.0123,2,0.23,0,0
1129,326.32,0.0123,2,0.54,0,0
1130,64.93,0.0123,2,0.27,1,0
1131,40.38,4.8088,0,0.89,0,1
1132,124.67,0.0123,1,0.82,0,0
1133,2064.83,0.0123,2,0.47,0,1
1134,37.66,0.0123,0,0.21,0,0
1135,18.38,0.0123,2,0.87,1,1
1136,19.97,0.0123,0,0.87,0,0
1137,5.37,0.0123,2,0.05,0,0
1138,33.21,0.0123,2,0.74,0,0
1139,35.04,0.0123,2,0.76,0,0
1140,82.5,0.0123,0,0.23,0,0
1141,8.48,0.0123,0,0.43,0,0
1142,25.72,0.0123,2,0.75,0,0
1143,57.34,0.0123,2,0.85,0,0
1144,45.61,0.0123,0,0.65,0,0
1145,89.71,0.0123,2,0.21,0,0
1146,15.49,0.0123,2,0.31,0,0
1147,23.4,0.0123,0,0.0,0,0
1148,113.37,0.0123,2,0.55,1,0
1149,87.46,0.0123,1,0.93,1,1
1150,170.74,0.0123,2,0.37,0,0
1151,36.28,0.0123,0,0.28,1,0
1152,20.3,0.0123,0,0.17,0,0
1153,76.37,0.0123,0,0.39,0,0
1154,28.01,0.0123,2,0.7,0,0
1155,357.96,0.0123,2,0.87,0,0
1156,58.03,4.8088,2,0.88,0,1
1157,31.11,0.0123,2,0.07,0,0
1158,27.44,0.0123,2,0.92,0,0
1159,2012.6,0.0123,2,0.59,0,0
1160,39.75,0.0123,2,0.76,1,0
1161,406.63,0.0123,0,0.98,0,0
1162,19.32,0.0123,0,0.46,0,0
1163,69.49,0.0123,2,0.24,1,0
1164,25.95,0.0123,0,0.07,0,0
1165,14.03,0.0123,0,0.18,0,0
1166,25.91,0.0123,2,0.37,0,0
1167,45.83,0.0123,0,0.87,1,1
1168,19.23,0.0123,0,0.23,1,0
1169,50.63,0.0123,0,0.04,1,0
1170,302.88,0.0123,0,0.9,0,0
1171,75.9,0.0123,1,0.26,0,0
1172,35.18,0.0123,2,0.97,0,0
1173,72.9,0.0123,0,0.92,0,0
1174,25.42,0.0123,0,0.25,0,0
1175,34.74,0.0123,2,0.07,1,0
1176,39.68,0.0123,2,0.75,0,0
1177,52.33,0.0123,2,0.57,0,0
1178,739.92,0.0123,2,0.74,0,0
1179,9.22,0.0123,2,0.91,0,0
1180,15.56,0.0123,0,0.0,0,0
1181,532.89,0.0123,2,0.79,0,0
1182,63.42,4.8088,2,0.23,1,1
1183,9.81,4.8088,1,0.28,1,1
1184,23.83,0.0123,0,0.25,0,0
1185,55.81,4.8088,2,0.64,0,0
1186,71.71,0.0123,0,0.37,0,0
1187,26.8,0.0123,1,0.37,0,0
1188,15.2,0.0123,0,0.28,0,0
1189,23.25,0.0123,2,0.08,0,0
1190,63.78,0.0123,2,0.74,1,0
1191,25.91,0.0123,2,0.56,0,0
1192,34.96,0.0123,2,0.82,0,0
1193,244.17,0.0123,0,0.64,0,0
1194,24.19,0.0123,2,0.3,0,0
1195,27.11,0.0123,0,0.25,0,0
1196,22.69,0.0123,0,0.04,0,0
1197,29.2,0.0123,0,1.0,0,0
1198,61.58,0.0123,2,0.51,0,0
1199,15.42,0.0123,0,0.09,1,0
1200,91.76,0.0123,2,0.37,0,0
1201,992.41,0.0123,2,0.5,0,1
1202,37.81,0.0123,0,0.94,1,1
1203,59.94,0.0123,1,0.31,0,0
1204,29.49,4.8088,0,0.54,0,0
1205,29.12,0.0123,0,0.23,0,0
1206,11.18,0.0123,2,0.07,0,0
1207,61.53,4.8088,2,0.08,1,1
1208,9.13,0.0123,2,0.6,1,0
1209,43.73,0.0123,0,0.11,0,0
1210,11.92,0.0123,0,0.83,0,0
1211,8.15,0.0123,0,0.66,1,0
1212,1467.14,0.0123,2,0.89,0,1
1213,30.01,0.0123,0,0.52,0,0
1214,40.32,0.0123,2,0.84,1,1
1215,19.85,0.0123,0,0.13,0,0
1216,19.36,0.0123,2,0.44,1,0
1217,30.95,0.0123,0,0.92,0,0
1218,23.52,0.0123,0,0.93,0,0
1219,80.42,0.0123,0,0.29,0,0
1220,64.3,0.0123,1,0.99,0,0
1221,59.75,0.0123,0,0.38,0,0
1222,41.75,0.0123,1,0.9,0,0
1223,758.78,0.0123,2,0.77,1,1
1224,33.41,0.0123,2,0.16,0,0
1225,44.91,0.0123,1,0.05,0,0
1226,14.83,0.0123,0,0.66,1,0
1227,10.16,0.0123,2,0.07,0,0
1228,10.01,0.0123,2,0.25,1,0
1229,15.79,0.0123,2,0.31,1,0
1230,11.23,0.0123,2,0.74,0,0
1231,32.86,0.0123,2,0.29,0,0
1232,30.09,0.0123,0,0.41,0,0
1233,715.79,0.0123,1,0.46,0,0
1234,47.27,0.0123,2,0.24,0,0
1235,448.79,0.0123,0,0.56,0,0
1236,2319.84,0.0123,2,0.23,1,1
1237,1355.03,0.0123,0,0.66,0,0
1238,36.15,0.0123,0,0.69,0,0
1239,76.52,0.0123,2,0.45,1,0
1240,6.42,0.0123,0,0.38,0,0
1241,20.56,0.0123,0,0.91,1,1
1242,970.89,4.8088,0,0.25,0,1
1243,24.39,0.0123,0,0.26,0,0
1244,73.88,0.0123,2,0.18,0,0
1245,85.84,0.0123,2,0.96,0,0
1246,1699.7,0.0123,0,0.2,0,1
1247,24.63,0.0123,2,0.34,0,0
1248,474.19,0.0123,2,0.64,0,0
1249,5.28,0.0123,0,0.9,1,1
1250,9.15,0.0123,0,0.58,0,0
1251,14.02,0.0123,0,0.2,1,0
1252,530.08,0.0123,2,0.46,0,0
1253,34.09,0.0123,1,0.86,0,0
1254,29.31,0.0123,0,0.67,1,0
1255,80.33,0.0123,0,0.79,0,0
1256,42.83,4.8088,0,0.74,1,1
1257,19.86,0.0123,0,0.13,0,0
1258,67.64,0.0123,0,0.57,1,0
1259,23.11,0.0123,2,0.76,0,0
1260,9.53,0.0123,0,0.64,0,0
1261,86.43,0.0123,2,0.75,1,0
1262,1091.41,0.0123,0,0.63,0,0
1263,11.06,0.0123,0,0.76,0,0
1264,13.22,0.0123,0,0.66,1,0
1265,28.2,0.0123,2,0.52,1,0
1266,51.52,0.0123,0,0.94,0,0
1267,1938.05,0.0123,2,0.14,1,1
1268,27.07,0.0123,2,0.61,0,0
1269,16.21,0.0123,2,0.08,0,0
1270,8.57,0.0123,0,0.52,0,0
1271,10.39,0.0123,2,0.66,0,0
1272,28.06,4.8088,0,0.06,0,0
1273,25.96,0.0123,0,0.75,1,0
1274,23.7,0.0123,0,0.0,1,0
1275,34.14,0.0123,2,0.45,0,0
1276,26.17,0.0123,1,0.69,0,0
1277,499.33,0.0123,0,0.56,1,0
1278,56.74,0.0123,2,0.32,0,0
1279,51.36,0.0123,2,0.13,0,0
1280,1763.68,0.0123,0,0.3,0,0
1281,55.78,0.0123,2,0.11,0,0
1282,93.28,0.0123,0,0.41,1,0
1283,13.19,4.8088,2,0.97,0,1
1284,24.57,0.0123,2,0.13,0,0
1285,18.59,0.0123,2,0.76,1,0
1286,76.99,0.0123,0,0.66,1,0
1287,137.21,0.0123,0,0.1,0,0
1288,13.62,0.0123,1,0.66,0,0
1289,19.88,0.0123,2,0.67,0,0
1290,42.74,0.0123,0,0.12,0,0
1291,37.6,0.0123,0,0.1,0,0
1292,28.96,0.0123,0,0.08,0,0
1293,17.62,4.8088,1,0.72,0,0
1294,65.81,0.0123,2,0.44,0,0
1295,10.28,0.0123,2,0.83,0,0
1296,29.92,0.0123,0,0.61,0,0
1297,32.84,0.0123,2,0.42,0,0
1298,71.14,0.0123,2,0.7,0,0
1299,45.18,4.8088,0,0.58,0,0
1300,58.02,0.0123,0,0.77,0,0
1301,559.81,0.0123,0,0.16,0,0
1302,46.95,0.0123,2,0.0,0,0
1303,115.75,0.0123,2,0.71,1,0
1304,14.86,0.0123,0,0.34,0,0
1305,300.47,0.0123,2,0.79,0,0
