Transaction_ID,Timestamp,Customer_ID,Amount,Merchant_Category,Distance_from_Home,Device_Type,IP_Risk_Score,Avg_Spending_Habit,Is_Weekend,Is_Night_Transaction,Is_Fraud
TRX-000233,2025-01-31 05:08:00,CUST-1218,23.42,Groceries,0.0123,iOS,0.32,68.55,0,0,0
TRX-000234,2025-03-17 23:06:00,CUST-1022,42.94,Food_Dining,0.0123,Android,0.48,113.92,0,0,0
TRX-000235,2025-02-04 16:55:00,CUST-1195,33.35,Groceries,0.0123,Android,0.43,122.43,0,0,0
TRX-000236,2025-02-03 20:51:00,CUST-1799,13.42,Transport,0.0123,Android,0.62,129.74,0,0,0
TRX-000237,2025-03-12 10:38:00,CUST-1794,38.97,Food_Dining,0.0123,Android,0.19,158.33,0,0,0
TRX-000238,2025-02-06 22:55:00,CUST-1934,21.31,Groceries,0.0123,Android,0.52,122.38,0,0,0
TRX-000239,2025-01-05 09:24:00,CUST-1042,60.94,Groceries,0.0123,iOS,0.48,76.13,1,0,0
TRX-000240,2025-01-09 16:12:00,CUST-1777,14.42,Transport,0.0123,Android,0.05,83.52,0,0,0
TRX-000241,2025-02-24 11:47:00,CUST-1540,62.46,Groceries,0.0123,Android,0.11,129.06,0,0,0
TRX-000242,2025-02-07 04:54:00,CUST-1578,65.48,Groceries,0.0123,iOS,0.28,106.31,0,1,0
TRX-000243,2025-02-02 10:42:00,CUST-1420,21.83,Food_Dining,0.0123,Android,0.91,112.76,1,0,0
TRX-000244,2025-03-14 03:56:00,CUST-1737,14.88,Transport,0.0123,Android,0.38,140.35,0,1,0
TRX-000245,2025-02-10 15:21:00,CUST-1846,448.49,Electronics,0.0123,Web_Browser,0.61,128.52,0,0,0
TRX-000246,2025-01-18 23:29:00,CUST-1940,101.7,Groceries,0.0123,iOS,0.41,108.67,1,0,0
TRX-000247,2025-01-11 02:46:00,CUST-1591,18.16,Groceries,0.0123,Android,0.18,116.24,1,1,0
TRX-000248,2025-03-15 01:08:00,CUST-1287,866.13,Electronics,0.0123,Android,0.36,131.99,1,1,1
TRX-000249,2025-01-19 14:08:00,CUST-1454,37.79,Online_Services,0.0123,Web_Browser,0.84,114.01,1,0,0
TRX-000250,2025-03-06 13:50:00,CUST-1801,62.55,Groceries,0.0123,iOS,0.77,118.59,0,0,0
TRX-000251,2025-01-05 23:19:00,CUST-1588,34.69,Food_Dining,0.0123,Web_Browser,0.38,120.18,1,0,0
TRX-000252,2025-01-29 12:58:00,CUST-1233,32.76,Food_Dining,0.0123,Android,0.87,101.29,0,0,0
TRX-000253,2025-02-14 02:29:00,CUST-1200,14.3,Food_Dining,0.0123,Android,0.39,154.03,0,1,0
TRX-000254,2025-01-30 20:23:00,CUST-1183,18.17,Groceries,0.0123,Web_Browser,0.3,113.96,0,0,0
TRX-000255,2025-02-01 06:06:00,CUST-1351,22.98,Transport,0.0123,iOS,0.1,135.16,1,0,0
TRX-000256,2025-03-09 05:41:00,CUST-1751,673.97,Electronics,0.0123,Web_Browser,0.43,120.02,1,0,0
TRX-000257,2025-03-25 23:17:00,CUST-1294,317.37,Electronics,4.8088,iOS,0.49,134.86,0,0,0
TRX-000258,2025-02-19 16:26:00,CUST-1639,25.45,Online_Services,0.0123,iOS,0.8,112.31,0,0,0
TRX-000259,2025-02-09 08:57:00,CUST-1521,13.66,Transport,0.0123,Android,0.21,106.39,1,0,0
TRX-000260,2025-03-29 13:42:00,CUST-1040,59.01,Groceries,0.0123,iOS,0.35,96.69,1,0,0
TRX-000261,2025-02-22 15:02:00,CUST-1686,60.79,Groceries,0.0123,Web_Browser,0.83,62.74,1,0,0
TRX-000262,2025-03-25 08:59:00,CUST-1360,799.12,Electronics,0.0123,Android,0.7,143.47,0,0,0
TRX-000263,2025-02-02 13:55:00,CUST-1706,30.9,Groceries,0.0123,iOS,0.82,115.37,1,0,0
TRX-000264,2025-01-20 12:40:00,CUST-1256,50.31,Online_Services,0.0123,iOS,0.67,65.05,0,0,0
TRX-000265,2025-01-11 14:34:00,CUST-1969,39.2,Groceries,0.0123,Android,0.17,94.07,1,0,0
TRX-000266,2025-03-13 15:27:00,CUST-1239,15.51,Transport,0.0123,iOS,0.96,98.22,0,0,0
TRX-000267,2025-01-21 22:26:00,CUST-1989,32.59,Food_Dining,0.0123,Android,0.62,125.59,0,0,0
TRX-000268,2025-01-03 20:05:00,CUST-1554,41.82,Online_Services,0.0123,Android,0.44,95.75,0,0,0
TRX-000269,2025-01-30 20:36:00,CUST-1455,40.78,Groceries,0.0123,iOS,0.76,116.58,0,0,0
TRX-000270,2025-03-31 20:44:00,CUST-1971,1231.21,Luxury_Goods,0.0123,Android,0.93,96.44,0,0,1
TRX-000271,2025-02-07 22:46:00,CUST-1192,14.4,Transport,0.0123,Android,0.99,60.62,0,0,0
TRX-000272,2025-03-01 10:24:00,CUST-1098,39.25,Food_Dining,0.0123,iOS,0.05,110.29,1,0,0
TRX-000273,2025-01-19 18:59:00,CUST-1982,12.89,Transport,0.0123,Android,0.22,108.59,1,0,0
TRX-000274,2025-01-08 23:39:00,CUST-1782,68.95,Online_Services,0.0123,iOS,0.77,50.42,0,0,0
TRX-000275,2025-02-23 20:55:00,CUST-1652,35.17,Food_Dining,0.0123,Android,0.89,79.23,1,0,0
TRX-000276,2025-01-16 11:26:00,CUST-1586,115.35,Groceries,0.0123,iOS,0.82,144.47,0,0,0
TRX-000277,2025-03-18 11:01:00,CUST-1283,113.65,Groceries,0.0123,Android,0.21,113.11,0,0,0
TRX-000278,2025-01-31 12:06:00,CUST-1913,22.44,Food_Dining,0.0123,Android,0.34,93.93,0,0,0
TRX-000279,2025-03-22 21:04:00,CUST-1336,12.29,Food_Dining,0.0123,Android,0.79,103.11,1,0,0
TRX-000280,2025-02-27 04:11:00,CUST-1939,12.42,Groceries,0.0123,Android,0.51,108.67,0,1,0
TRX-000281,2025-02-19 22:06:00,CUST-1146,13.45,Transport,0.0123,Android,0.1,190.94,0,0,0
TRX-000282,2025-03-01 01:51:00,CUST-1330,66.62,Groceries,0.0123,iOS,0.04,88.17,1,1,0
TRX-000283,2025-02-15 03:41:00,CUST-1852,406.3,Electronics,0.0123,iOS,0.34,87.56,1,1,0
TRX-000284,2025-02-13 19:11:00,CUST-1592,51.18,Food_Dining,0.0123,Android,0.91,66.18,0,0,0
TRX-000285,2025-01-06 11:21:00,CUST-1216,23.08,Food_Dining,4.8088,iOS,0.01,45.56,0,0,0
TRX-000286,2025-03-16 16:02:00,CUST-1521,51.36,Groceries,0.0123,Android,0.21,56.91,1,0,0
TRX-000287,2025-01-19 11:48:00,CUST-1860,9.16,Transport,0.0123,Android,0.17,72.24,1,0,0
TRX-000288,2025-02-01 13:58:00,CUST-1442,31.27,Food_Dining,0.0123,Web_Browser,0.48,137.55,1,0,0
TRX-000289,2025-03-06 08:11:00,CUST-1478,13.6,Food_Dining,0.0123,Web_Browser,0.38,77.3,0,0,0
TRX-000290,2025-03-13 17:22:00,CUST-1001,54.52,Groceries,0.0123,iOS,0.67,123.41,0,0,0
TRX-000291,2025-02-07 11:19:00,CUST-1298,63.94,Groceries,0.0123,Android,0.97,104.78,0,0,0
TRX-000292,2025-01-12 22:32:00,CUST-1963,39.33,Groceries,0.0123,iOS,0.27,134.55,1,0,0
TRX-000293,2025-02-23 01:42:00,CUST-1931,59.78,Groceries,0.0123,Android,0.43,65.58,1,1,0
TRX-000294,2025-01-01 07:14:00,CUST-1499,23.02,Transport,0.0123,Android,0.92,50.38,0,0,0
TRX-000295,2025-03-05 06:28:00,CUST-1501,1210.51,Electronics,0.0123,Android,0.04,108.97,0,0,0
TRX-000296,2025-03-01 13:58:00,CUST-1074,47.55,Groceries,0.0123,Web_Browser,0.45,134.27,1,0,0
TRX-000297,2025-01-29 11:00:00,CUST-1697,18.52,Food_Dining,0.0123,Android,0.8,30.92,0,0,0
TRX-000298,2025-03-17 01:35:00,CUST-1266,23.97,Groceries,0.0123,iOS,0.91,94.68,0,1,1
TRX-000299,2025-03-30 14:54:00,CUST-1210,30.25,Food_Dining,0.0123,iOS,0.09,88.25,1,0,0
TRX-000300,2025-01-04 16:02:00,CUST-1297,9.0,Transport,0.0123,iOS,0.69,108.58,1,0,0
TRX-000301,2025-01-21 14:14:00,CUST-1001,52.54,Groceries,0.0123,Android,0.65,124.74,0,0,0
TRX-000302,2025-03-08 07:58:00,CUST-1638,21.92,Food_Dining,0.0123,iOS,0.84,79.01,1,0,0
TRX-000303,2025-01-05 00:23:00,CUST-1857,28.59,Food_Dining,0.0123,iOS,0.35,107.65,1,1,0
TRX-000304,2025-02-28 16:18:00,CUST-1206,12.27,Groceries,0.0123,iOS,0.28,108.33,0,0,0
TRX-000305,2025-02-22 13:57:00,CUST-1295,50.82,Groceries,0.0123,iOS,0.98,132.44,1,0,0
TRX-000306,2025-02-20 23:15:00,CUST-1883,10.0,Transport,0.0123,Android,0.49,124.34,0,0,0
TRX-000307,2025-02-26 14:13:00,CUST-1504,15.58,Transport,0.0123,Android,0.79,79.98,0,0,0
TRX-000308,2025-01-23 20:30:00,CUST-1391,194.72,Groceries,0.0123,iOS,0.67,85.19,0,0,0
TRX-000309,2025-02-26 09:13:00,CUST-1498,14.55,Online_Services,0.0123,Android,0.43,120.98,0,0,0
TRX-000310,2025-03-07 17:02:00,CUST-1400,29.7,Transport,0.0123,iOS,0.83,81.11,0,0,0
TRX-000311,2025-03-05 22:37:00,CUST-1202,8.95,Transport,0.0123,Android,0.25,120.05,0,0,0
TRX-000312,2025-02-12 22:03:00,CUST-1242,20.86,Groceries,0.0123,Android,0.17,61.63,0,0,0
TRX-000313,2025-01-02 21:29:00,CUST-1924,41.47,Groceries,0.0123,iOS,0.58,62.17,0,0,0
TRX-000314,2025-02-01 13:03:00,CUST-1728,77.49,Groceries,0.0123,Android,0.14,86.22,1,0,0
TRX-000315,2025-01-28 11:55:00,CUST-1561,13.99,Transport,0.0123,Web_Browser,0.62,124.09,0,0,0
TRX-000316,2025-01-14 18:42:00,CUST-1839,32.83,Groceries,0.0123,Android,0.84,120.97,0,0,0
TRX-000317,2025-03-03 11:12:00,CUST-1409,18.7,Transport,0.0123,iOS,1.0,118.22,0,0,0
TRX-000318,2025-01-07 22:25:00,CUST-1858,61.21,Groceries,0.0123,Android,0.77,127.67,0,0,0
TRX-000319,2025-01-07 15:52:00,CUST-1924,4586.46,Luxury_Goods,0.0123,iOS,0.16,81.88,0,0,1
TRX-000320,2025-03-06 14:52:00,CUST-1507,17.28,Transport,0.0123,iOS,0.95,127.99,0,0,0
TRX-000321,2025-02-19 10:12:00,CUST-1825,46.69,Food_Dining,0.0123,iOS,0.23,98.95,0,0,0
TRX-000322,2025-01-16 17:38:00,CUST-1011,35.79,Groceries,0.0123,Web_Browser,0.57,119.02,0,0,0
TRX-000323,2025-01-18 10:24:00,CUST-1152,129.26,Groceries,0.0123,Android,0.42,120.9,1,0,0
TRX-000324,2025-03-20 03:46:00,CUST-1225,31.07,Food_Dining,0.0123,Android,0.9,122.4,0,1,1
TRX-000325,2025-02-11 11:25:00,CUST-1559,39.5,Groceries,0.0123,iOS,0.75,72.55,0,0,0
TRX-000326,2025-03-03 07:32:00,CUST-1466,71.48,Groceries,0.0123,iOS,0.19,85.61,0,0,0
TRX-000327,2025-01-27 12:51:00,CUST-1115,11.34,Transport,0.0123,iOS,0.69,100.93,0,0,0
TRX-000328,2025-03-27 13:01:00,CUST-1432,23.23,Food_Dining,0.0123,iOS,0.25,103.08,0,0,0
TRX-000329,2025-02-10 00:57:00,CUST-1611,21.32,Groceries,0.0123,iOS,0.27,128.16,0,1,0
TRX-000330,2025-01-16 20:34:00,CUST-1369,29.33,Online_Services,0.0123,iOS,0.73,69.81,0,0,0
TRX-000331,2025-02-11 15:01:00,CUST-1982,910.26,Electronics,0.0123,iOS,0.41,58.92,0,0,0
TRX-000332,2025-02-28 12:37:00,CUST-1262,57.03,Groceries,0.0123,Android,0.8,74.27,0,0,0
TRX-000333,2025-03-05 12:49:00,CUST-1899,391.47,Electronics,0.0123,Android,0.02,104.74,0,0,0
TRX-000334,2025-02-24 14:51:00,CUST-1423,17.99,Food_Dining,0.0123,Android,0.91,95.42,0,0,0
TRX-000335,2025-03-11 02:34:00,CUST-1837,42.07,Groceries,0.0123,Android,0.63,72.98,0,1,0
TRX-000336,2025-03-05 18:53:00,CUST-1250,31.31,Groceries,0.0123,Android,0.11,115.67,0,0,0
TRX-000337,2025-01-03 14:43:00,CUST-1877,28.65,Food_Dining,0.0123,Android,0.95,121.44,0,0,0
TRX-000338,2025-01-18 09:05:00,CUST-1583,14.27,Food_Dining,0.0123,Android,0.21,113.62,1,0,0
TRX-000339,2025-02-04 07:48:00,CUST-1150,784.09,Electronics,0.0123,Android,0.32,113.94,0,0,0
TRX-000340,2025-01-05 23:46:00,CUST-1261,22.82,Transport,0.0123,Android,0.88,72.66,1,0,0
TRX-000341,2025-01-18 19:30:00,CUST-1929,928.38,Luxury_Goods,0.0123,Android,0.94,118.64,1,0,1
TRX-000342,2025-01-14 09:20:00,CUST-1406,53.45,Groceries,0.0123,iOS,0.34,88.6,0,0,0
TRX-000343,2025-01-06 01:44:00,CUST-1079,33.57,Groceries,0.0123,Android,0.79,121.91,0,1,0
TRX-000344,2025-01-06 22:30:00,CUST-1582,19.37,Transport,0.0123,Android,0.98,110.48,0,0,0
TRX-000345,2025-03-01 23:05:00,CUST-1536,43.98,Food_Dining,0.0123,Android,0.6,90.38,1,0,0
TRX-000346,2025-02-17 22:30:00,CUST-1438,11.68,Food_Dining,0.0123,iOS,0.45,98.26,0,0,0
TRX-000347,2025-03-06 00:58:00,CUST-1802,46.42,Groceries,0.0123,Web_Browser,0.36,127.9,0,1,0
TRX-000348,2025-03-04 08:18:00,CUST-1098,45.5,Groceries,0.0123,Android,0.09,133.1,0,0,0
TRX-000349,2025-03-02 03:16:00,CUST-1499,36.23,Groceries,0.0123,Web_Browser,0.41,84.52,1,1,0
TRX-000350,2025-01-19 21:31:00,CUST-1427,29.19,Food_Dining,0.0123,iOS,0.59,137.06,1,0,0
TRX-000351,2025-01-17 02:25:00,CUST-1296,47.43,Groceries,0.0123,iOS,0.61,120.37,0,1,0
TRX-000352,2025-02-09 11:13:00,CUST-1977,76.43,Groceries,0.0123,iOS,0.05,122.04,1,0,0
TRX-000353,2025-02-01 01:55:00,CUST-1925,78.64,Groceries,0.0123,iOS,0.15,107.01,1,1,0
TRX-000354,2025-03-07 23:33:00,CUST-1442,775.98,Electronics,0.0123,Web_Browser,0.69,118.9,0,0,0
TRX-000355,2025-01-23 14:01:00,CUST-1040,736.24,Electronics,4.8088,Android,0.68,144.32,0,0,1
TRX-000356,2025-03-20 15:28:00,CUST-1465,58.91,Online_Services,0.0123,Android,0.53,92.04,0,0,0
TRX-000357,2025-01-11 07:01:00,CUST-1819,282.3,Electronics,0.0123,iOS,0.75,116.15,1,0,0
TRX-000358,2025-02-16 11:27:00,CUST-1560,56.84,Food_Dining,0.0123,Android,0.26,100.93,1,0,0
TRX-000359,2025-01-28 10:58:00,CUST-1885,45.51,Food_Dining,0.0123,Android,0.52,134.57,0,0,0
TRX-000360,2025-03-29 03:26:00,CUST-1001,54.97,Food_Dining,0.0123,iOS,0.85,100.38,1,1,1
TRX-000361,2025-02-18 17:11:00,CUST-1294,6.75,Transport,0.0123,Android,0.55,120.33,0,0,0
TRX-000362,2025-02-23 22:47:00,CUST-1868,758.89,Electronics,4.8088,iOS,0.58,105.09,1,0,1
TRX-000363,2025-03-22 02:34:00,CUST-1804,8.21,Transport,0.0123,iOS,0.15,88.15,1,1,0
TRX-000364,2025-01-29 17:39:00,CUST-1556,39.63,Food_Dining,0.0123,Android,0.31,116.11,0,0,0
TRX-000365,2025-01-01 10:38:00,CUST-1430,21.28,Food_Dining,0.0123,iOS,0.6,93.57,0,0,0
TRX-000366,2025-01-18 02:47:00,CUST-1025,78.21,Food_Dining,0.0123,iOS,0.77,56.15,1,1,0
TRX-000367,2025-03-25 07:28:00,CUST-1636,30.06,Transport,0.0123,Android,0.23,131.73,0,0,0
TRX-000368,2025-03-29 13:34:00,CUST-1121,51.12,Online_Services,0.0123,iOS,0.94,107.82,1,0,0
TRX-000369,2025-03-06 21:34:00,CUST-1790,12.6,Transport,4.8088,Android,0.41,101.72,0,0,0
TRX-000370,2025-02-20 12:36:00,CUST-1719,47.16,Groceries,0.0123,Android,0.93,109.06,0,0,0
TRX-000371,2025-01-19 20:16:00,CUST-1341,753.75,Luxury_Goods,0.0123,iOS,0.24,127.09,1,0,1
TRX-000372,2025-02-22 11:29:00,CUST-1075,38.74,Online_Services,0.0123,Android,0.61,102.5,1,0,0
TRX-000373,2025-03-29 20:23:00,CUST-1870,16.41,Food_Dining,0.0123,iOS,0.48,76.57,1,0,0
TRX-000374,2025-03-07 13:46:00,CUST-1183,23.85,Food_Dining,0.0123,Android,0.12,73.78,0,0,0
TRX-000375,2025-03-16 06:14:00,CUST-1376,275.58,Electronics,0.0123,Android,0.68,88.26,1,0,0
TRX-000376,2025-01-04 23:48:00,CUST-1344,27.94,Transport,0.0123,Android,0.04,86.88,1,0,0
TRX-000377,2025-01-25 06:32:00,CUST-1914,1710.35,Luxury_Goods,0.0123,iOS,0.98,132.23,1,0,1
TRX-000378,2025-01-14 16:05:00,CUST-1806,20.87,Transport,0.0123,iOS,0.4,132.54,0,0,0
TRX-000379,2025-02-04 10:10:00,CUST-1258,20.53,Food_Dining,0.0123,iOS,0.62,102.42,0,0,0
TRX-000380,2025-03-10 11:32:00,CUST-1614,56.94,Groceries,0.0123,Android,0.99,69.28,0,0,0
TRX-000381,2025-02-09 06:06:00,CUST-1248,29.57,Transport,0.0123,iOS,0.05,55.39,1,0,0
TRX-000382,2025-02-15 11:20:00,CUST-1782,41.24,Groceries,0.0123,Android,0.27,89.12,1,0,0
TRX-000383,2025-02-02 04:16:00,CUST-1837,63.01,Online_Services,0.0123,Android,0.94,117.83,1,1,1
TRX-000384,2025-01-21 07:26:00,CUST-1467,36.0,Groceries,0.0123,Android,0.45,124.07,0,0,0
TRX-000385,2025-03-01 14:51:00,CUST-1772,42.4,Food_Dining,0.0123,Web_Browser,0.79,33.62,1,0,0
TRX-000386,2025-01-01 17:55:00,CUST-1396,14.63,Food_Dining,0.0123,Android,0.15,75.27,0,0,0
TRX-000387,2025-03-30 05:09:00,CUST-1068,11.6,Transport,0.0123,iOS,0.87,84.6,1,0,0
TRX-000388,2025-02-26 01:39:00,CUST-1197,5.99,Transport,0.0123,iOS,0.7,109.31,0,1,0
TRX-000389,2025-01-30 12:21:00,CUST-1998,30.72,Groceries,0.0123,Android,0.68,127.17,0,0,0
TRX-000390,2025-01-23 13:08:00,CUST-1050,18.92,Food_Dining,0.0123,iOS,0.75,74.24,0,0,0
TRX-000391,2025-03-23 01:41:00,CUST-1623,62.32,Food_Dining,0.0123,Android,0.43,82.75,1,1,0
TRX-000392,2025-03-19 13:33:00,CUST-1451,91.1,Groceries,0.0123,Android,0.6,44.39,0,0,0
TRX-000393,2025-01-12 13:06:00,CUST-1834,729.42,Electronics,0.0123,iOS,0.74,93.12,1,0,0
TRX-000394,2025-03-21 18:29:00,CUST-1055,20.43,Transport,0.0123,Android,0.31,105.38,0,0,0
TRX-000395,2025-03-19 20:11:00,CUST-1715,57.09,Food_Dining,4.8088,Android,0.48,104.45,0,0,0
TRX-000396,2025-02-05 01:03:00,CUST-1366,71.92,Groceries,0.0123,iOS,0.65,148.01,0,1,0
TRX-000397,2025-03-09 01:07:00,CUST-1474,42.83,Food_Dining,0.0123,Android,0.36,99.78,1,1,0
TRX-000398,2025-02-17 15:53:00,CUST-1898,47.14,Food_Dining,0.0123,Android,0.82,113.12,0,0,0
TRX-000399,2025-03-22 06:49:00,CUST-1709,56.84,Groceries,0.0123,iOS,0.39,147.52,1,0,0
TRX-000400,2025-02-15 17:47:00,CUST-1188,42.92,Food_Dining,0.0123,Android,0.1,84.46,1,0,0
TRX-000401,2025-02-17 04:53:00,CUST-1925,437.59,Electronics,0.0123,Android,0.82,124.94,0,1,1
TRX-000402,2025-02-24 23:20:00,CUST-1583,6.58,Transport,0.0123,Android,0.79,81.37,0,0,0
TRX-000403,2025-02-22 07:50:00,CUST-1809,70.27,Groceries,4.8088,Android,0.6,83.38,1,0,0
TRX-000404,2025-01-26 13:12:00,CUST-1007,503.93,Electronics,0.0123,iOS,0.05,82.64,1,0,0
TRX-000405,2025-01-14 17:44:00,CUST-1704,27.59,Food_Dining,0.0123,Android,0.35,74.89,0,0,0
TRX-000406,2025-02-24 00:12:00,CUST-1457,2915.89,Luxury_Goods,0.0123,Android,0.04,91.66,0,1,1
TRX-000407,2025-03-10 01:25:00,CUST-1688,32.93,Food_Dining,0.0123,iOS,0.66,132.3,0,1,0
TRX-000408,2025-03-12 05:59:00,CUST-1774,68.02,Groceries,0.0123,iOS,0.88,84.02,0,0,0
TRX-000409,2025-01-30 03:14:00,CUST-1237,14.83,Food_Dining,0.0123,iOS,0.39,63.31,0,1,0
TRX-000410,2025-03-16 20:45:00,CUST-1192,36.31,Food_Dining,0.0123,iOS,0.43,95.87,1,0,0
TRX-000411,2025-03-17 04:33:00,CUST-1797,26.04,Groceries,0.0123,Web_Browser,0.51,140.48,0,1,0
TRX-000412,2025-02-08 15:16:00,CUST-1108,509.97,Electronics,0.0123,Web_Browser,0.5,111.72,1,0,0
TRX-000413,2025-03-04 12:57:00,CUST-1789,48.44,Food_Dining,0.0123,Android,0.19,155.76,0,0,0
TRX-000414,2025-03-15 22:55:00,CUST-1503,19.45,Food_Dining,0.0123,iOS,0.27,96.22,1,0,0
TRX-000415,2025-03-16 12:27:00,CUST-1690,23.57,Transport,0.0123,Android,0.89,42.41,1,0,0
TRX-000416,2025-03-22 16:56:00,CUST-1535,14.55,Food_Dining,0.0123,Android,0.19,113.02,1,0,0
TRX-000417,2025-01-11 18:44:00,CUST-1885,6.17,Transport,0.0123,Android,0.94,61.06,1,0,0
TRX-000418,2025-01-10 07:57:00,CUST-1555,11.1,Food_Dining,0.0123,iOS,0.4,119.22,0,0,0
TRX-000419,2025-03-11 05:20:00,CUST-1975,19.17,Groceries,0.0123,Web_Browser,0.43,93.57,0,0,0
TRX-000420,2025-03-31 16:50:00,CUST-1638,1010.03,Electronics,0.0123,Android,0.8,75.71,0,0,1
TRX-000421,2025-01-03 15:57:00,CUST-1910,40.73,Groceries,0.0123,Android,0.16,108.53,0,0,0
TRX-000422,2025-02-25 02:03:00,CUST-1111,62.28,Groceries,0.0123,Android,0.51,42.0,0,1,0
TRX-000423,2025-03-14 02:20:00,CUST-1159,18.51,Food_Dining,0.0123,Android,0.26,148.56,0,1,0
TRX-000424,2025-03-15 07:58:00,CUST-1118,17.3,Food_Dining,0.0123,iOS,0.25,58.53,1,0,0
TRX-000425,2025-02-07 12:16:00,CUST-1524,23.78,Transport,0.0123,iOS,0.2,95.09,0,0,0
TRX-000426,2025-01-11 07:29:00,CUST-1313,37.33,Groceries,0.0123,Web_Browser,0.6,93.88,1,0,0
TRX-000427,2025-01-11 17:11:00,CUST-1547,31.63,Groceries,0.0123,Android,0.69,97.63,1,0,0
TRX-000428,2025-03-22 15:06:00,CUST-1268,42.28,Food_Dining,0.0123,Android,0.19,153.24,1,0,0
TRX-000429,2025-03-28 00:19:00,CUST-1208,51.8,Food_Dining,0.0123,Android,0.73,92.19,0,1,0
TRX-000430,2025-03-15 13:52:00,CUST-1628,87.46,Groceries,0.0123,iOS,0.81,99.69,1,0,0
TRX-000431,2025-01-25 14:19:00,CUST-1352,66.36,Online_Services,0.0123,Android,0.05,104.98,1,0,0
TRX-000432,2025-03-20 09:50:00,CUST-1004,15.17,Transport,0.0123,iOS,0.18,73.42,0,0,0
TRX-000433,2025-02-20 06:44:00,CUST-1519,69.06,Online_Services,0.0123,Android,0.06,80.1,0,0,0
TRX-000434,2025-02-08 11:48:00,CUST-1249,30.09,Online_Services,0.0123,Android,0.79,96.41,1,0,0
TRX-000435,2025-01-09 19:31:00,CUST-1961,360.43,Electronics,0.0123,iOS,0.02,111.6,0,0,0
TRX-000436,2025-02-16 16:20:00,CUST-1316,111.19,Groceries,0.0123,iOS,0.82,114.03,1,0,0
TRX-000437,2025-03-05 03:33:00,CUST-1828,10.09,Food_Dining,0.0123,Android,0.54,125.17,0,1,0
TRX-000438,2025-03-16 12:29:00,CUST-1884,29.75,Groceries,0.0123,iOS,0.83,72.12,1,0,0
TRX-000439,2025-01-06 14:24:00,CUST-1955,44.14,Groceries,0.0123,iOS,0.45,58.01,0,0,0
TRX-000440,2025-03-02 18:24:00,CUST-1171,58.66,Groceries,0.0123,iOS,0.78,83.26,1,0,0
TRX-000441,2025-01-23 11:59:00,CUST-1884,480.44,Electronics,0.0123,Android,0.87,58.93,0,0,1
TRX-000442,2025-01-25 04:43:00,CUST-1950,1330.57,Luxury_Goods,0.0123,iOS,0.42,119.71,1,1,1
TRX-000443,2025-02-19 03:56:00,CUST-1947,53.69,Groceries,0.0123,iOS,0.65,100.86,0,1,0
TRX-000444,2025-03-17 21:51:00,CUST-1582,32.46,Transport,0.0123,iOS,0.33,87.01,0,0,0
TRX-000445,2025-03-11 01:16:00,CUST-1477,25.05,Online_Services,0.0123,iOS,0.36,64.52,0,1,0
TRX-000446,2025-01-11 22:11:00,CUST-1225,449.57,Electronics,0.0123,iOS,0.24,59.83,1,0,0
TRX-000447,2025-03-24 15:22:00,CUST-1381,26.53,Food_Dining,0.0123,Android,0.41,63.78,0,0,0
TRX-000448,2025-02-16 20:13:00,CUST-1747,378.21,Electronics,0.0123,Android,0.01,125.8,1,0,0
TRX-000449,2025-03-06 16:08:00,CUST-1508,10.66,Transport,0.0123,iOS,0.02,90.18,0,0,0
TRX-000450,2025-02-24 01:44:00,CUST-1300,464.48,Electronics,0.0123,iOS,0.71,122.92,0,1,0
TRX-000451,2025-01-04 01:19:00,CUST-1353,24.33,Food_Dining,0.0123,iOS,0.27,102.86,1,1,0
TRX-000452,2025-02-18 20:48:00,CUST-1473,23.91,Transport,0.0123,iOS,0.57,129.76,0,0,0
TRX-000453,2025-03-26 19:18:00,CUST-1245,23.39,Food_Dining,0.0123,iOS,0.65,86.91,0,0,0
TRX-000454,2025-02-17 06:42:00,CUST-1179,26.21,Groceries,0.0123,iOS,0.77,83.91,0,0,0
TRX-000455,2025-02-03 19:45:00,CUST-1243,20.36,Groceries,0.0123,Android,0.56,127.5,0,0,0
TRX-000456,2025-03-01 09:11:00,CUST-1357,54.78,Groceries,0.0123,iOS,0.26,49.83,1,0,0
TRX-000457,2025-01-25 13:09:00,CUST-1693,14.82,Transport,0.0123,Android,0.39,85.78,1,0,0
TRX-000458,2025-02-13 23:13:00,CUST-1101,46.4,Food_Dining,0.0123,Android,0.16,64.26,0,0,0
TRX-000459,2025-01-02 11:33:00,CUST-1421,41.95,Groceries,0.0123,Web_Browser,0.39,71.13,0,0,0
TRX-000460,2025-02-12 18:48:00,CUST-1289,39.63,Groceries,0.0123,Android,0.97,103.23,0,0,0
TRX-000461,2025-02-04 14:09:00,CUST-1033,13.98,Transport,0.0123,Android,0.19,115.84,0,0,0
TRX-000462,2025-03-22 16:11:00,CUST-1976,18.31,Transport,4.8088,Web_Browser,0.83,98.63,1,0,1
TRX-000463,2025-01-16 08:13:00,CUST-1026,35.0,Food_Dining,0.0123,iOS,0.98,101.43,0,0,0
TRX-000464,2025-01-02 23:09:00,CUST-1496,54.09,Groceries,0.0123,Web_Browser,0.11,21.92,0,0,0
TRX-000465,2025-01-14 18:07:00,CUST-1461,12.65,Transport,0.0123,iOS,0.87,98.03,0,0,0
TRX-000466,2025-01-06 08:32:00,CUST-1673,21.81,Food_Dining,4.8088,Android,0.66,72.96,0,0,0
